index,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Poverty,BOROCT2010,location,Provider,ct2010,borough,number of public wifi
36061012800,6226.0,3045.0,3181.0,0.0508,0.8904000000000001,0.0001,0.0,0.020099999999999996,0.0405,1012800.0,['176 E 71 ST'],['LinkNYC - Citybridge'],128,['Manhattan'],6
36061012900,5755.0,3630.0,2125.0,0.15,0.56,0.0501,0.0,0.20010000000000003,0.12050000000000001,1012900.0,['735 10 AVENUE'],['LinkNYC - Citybridge'],129,['Manhattan'],3
36061013000,3277.0,1407.0,1870.0,0.0408,0.8905,0.0004,0.0,0.030699999999999998,0.0701,1013000.0,['30 EAST 76 STREET'],['LinkNYC - Citybridge'],130,['Manhattan'],4
36061013100,2775.0,1453.0,1322.0,0.1709,0.5909,0.0401,0.0,0.16,0.2,1013100.0,['1668 Broadway'],['LinkNYC - Citybridge'],131,['Manhattan'],15
36061013200,10095.0,4322.0,5773.0,0.0508,0.8506,0.0,0.0,0.0509,0.07,1013200.0,['1410 1 AVENUE'],['LinkNYC - Citybridge'],132,['Manhattan'],3
36061013300,4858.0,2572.0,2286.0,0.2208,0.5600999999999999,0.04,0.0003,0.15,0.1405,1013300.0,['742 10 AVENUE'],['NYPL'],133,['Manhattan'],13
36061013400,11688.0,5011.0,6677.0,0.0709,0.7909,0.0108,0.0,0.060599999999999994,0.14029999999999998,1013400.0,['222 EAST 79 STREET'],['NYPL'],134,['Manhattan'],5
36061013500,6384.0,3286.0,3098.0,0.3603,0.40090000000000003,0.0901,0.0,0.1303,0.18059999999999998,1013500.0,['829 10 AVENUE'],['LinkNYC - Citybridge'],135,['Manhattan'],4
36061013700,6698.0,2994.0,3704.0,0.0408,0.76,0.01,0.0003,0.16079999999999997,0.08039999999999999,1013700.0,['944 8 AVENUE'],['LinkNYC - Citybridge'],137,['Manhattan'],16
36061013800,13162.0,5597.0,7565.0,0.0608,0.8209000000000001,0.0103,0.0,0.0705,0.0704,1013800.0,['201 E 79ST'],['LinkNYC - Citybridge'],138,['Manhattan'],3
36061013900,8252.0,3914.0,4338.0,0.0909,0.6703,0.0506,0.0,0.1105,0.0703,1013900.0,['886 10 AVENUE'],['LinkNYC - Citybridge'],139,['Manhattan'],11
36061014000,7671.0,3353.0,4318.0,0.0501,0.8409,0.0104,0.0,0.0704,0.060899999999999996,1014000.0,['1374 3 AVENUE'],['LinkNYC - Citybridge'],140,['Manhattan'],5
36061014200,4467.0,1862.0,2605.0,0.0409,0.8801000000000001,0.0002,0.0008,0.0109,0.0509,1014200.0,['26 EAST 84 STREET'],['LinkNYC - Citybridge'],142,['Manhattan'],5
36061014300,5.0,0.0,5.0,0.4,0.0,0.4,0.0,0.0,1.0,1014300.0,['9 WEST 110 Street 5 AVENUE and LENOX AVENUE'],['Harlem'],143,['Manhattan'],11
36061014500,5195.0,2450.0,2745.0,0.08039999999999999,0.7209,0.030600000000000002,0.0,0.12029999999999999,0.0404,1014500.0,['1858 BROADWAY'],['LinkNYC - Citybridge'],145,['Manhattan'],5
36061014601,4463.0,2184.0,2279.0,0.0504,0.7901,0.0101,0.0103,0.11,0.0308,1014601.0,['1495 3 AVENUE'],['LinkNYC - Citybridge'],146,['Manhattan'],6
36061014602,7748.0,3285.0,4463.0,0.0702,0.8306999999999999,0.0102,0.0,0.0702,0.0404,1014602.0,['86 St (Q)'],['Transit Wireless'],14602,['Manhattan'],3
36061014700,3161.0,1509.0,1652.0,0.1009,0.5709000000000001,0.0209,0.0,0.23079999999999998,0.03,1014700.0,['East and South Park Area'],['SPECTRUM'],147,['Manhattan'],6
36061014801,3081.0,1548.0,1533.0,0.0605,0.7608,0.02,0.0004,0.0809,0.0404,1014801.0,['1518 3 AVENUE'],['LinkNYC - Citybridge'],148,['Manhattan'],2
36061014802,6751.0,3108.0,3643.0,0.0701,0.7606,0.0105,0.0,0.0909,0.0501,1014802.0,['179 E 86ST'],['LinkNYC - Citybridge'],148,['Manhattan'],4
36061014900,5934.0,2905.0,3029.0,0.0703,0.7801,0.0009,0.0001,0.1109,0.0501,1014900.0,['Park Area at W63rd & Columbus'],['SPECTRUM'],149,['Manhattan'],6
36061015001,1952.0,927.0,1025.0,0.0208,0.88,0.0,0.0,0.0801,0.1204,1015001.0,['50 EAST 86 STREET'],['LinkNYC - Citybridge'],150,['Manhattan'],1
36061015300,9358.0,4329.0,5029.0,0.10060000000000001,0.7804000000000001,0.0103,0.0002,0.0709,0.04,1015300.0,['130 WEST 68 STREET'],['LinkNYC - Citybridge'],153,['Manhattan'],21
36061015400,14693.0,6340.0,8353.0,0.1204,0.6908,0.0401,0.0,0.09029999999999999,0.0902,1015400.0,['1585 3 AVENUE'],['LinkNYC - Citybridge'],154,['Manhattan'],2
36061015500,10151.0,4399.0,5752.0,0.010700000000000001,0.7906,0.0104,0.0,0.1108,0.0508,1015500.0,['222 AMSTERDAM AVE'],['LinkNYC - Citybridge'],155,['Manhattan'],2
36061015602,2217.0,942.0,1275.0,0.4007,0.1905,0.17,0.0,0.21030000000000001,0.2107,1015602.0,['96 St (Q)'],['Transit Wireless'],15602,['Manhattan'],1
36061015700,9521.0,5059.0,4462.0,0.07,0.8109000000000001,0.0104,0.0,0.060700000000000004,0.0605,1015700.0,['58 WEST 72 STREET'],['LinkNYC - Citybridge'],157,['Manhattan'],6
36061015801,5799.0,2518.0,3281.0,0.07,0.8001,0.0305,0.0,0.0608,0.0408,1015801.0,['112 EAST 96 STREET'],['NYPL'],15801,['Manhattan'],5
36061015802,4808.0,2175.0,2633.0,0.11019999999999999,0.5709000000000001,0.0409,0.0,0.22,0.0507,1015802.0,['175 E 96 ST'],['LinkNYC - Citybridge'],158,['Manhattan'],1
36061015900,9120.0,4182.0,4938.0,0.0602,0.8304,0.020499999999999997,0.0,0.0604,0.1009,1015900.0,['72nd Street - Broadway'],['Transit Wireless'],159,['Manhattan'],6
36061016100,6189.0,2834.0,3355.0,0.04,0.84,0.0203,0.0001,0.0704,0.0208,1016100.0,['300 COLUMBUS AVENUE'],['LinkNYC - Citybridge'],161,['Manhattan'],3
36061016300,7101.0,3433.0,3668.0,0.0407,0.8,0.01,0.0,0.1207,0.0806,1016300.0,['215 WEST 75 STREET'],['LinkNYC - Citybridge'],163,['Manhattan'],14
36061016500,6760.0,3163.0,3597.0,0.1206,0.7401000000000001,0.0501,0.0,0.0507,0.0602,1016500.0,['410 COLUMBUS AVENUE'],['LinkNYC - Citybridge'],165,['Manhattan'],2
36061016600,7313.0,3740.0,3573.0,0.5506,0.24,0.1404,0.0,0.0404,0.24050000000000002,1016600.0,['1882 3 AVENUE'],['LinkNYC - Citybridge'],166,['Manhattan'],5
36061016700,6468.0,3065.0,3403.0,0.0608,0.8209000000000001,0.0004,0.0,0.08039999999999999,0.08,1016700.0,['444 AMSTERDAM AVENUE'],['NYPL'],167,['Manhattan'],17
36061016900,7864.0,3547.0,4317.0,0.0603,0.8009000000000001,0.0207,0.0,0.08,0.0705,1016900.0,['481 COLUMBUS AVENUE'],['LinkNYC - Citybridge'],169,['Manhattan'],7
36061017000,7824.0,3489.0,4335.0,0.46090000000000003,0.0709,0.2502,0.0,0.16010000000000002,0.30010000000000003,1017000.0,['1915 3 AVENUE'],['LinkNYC - Citybridge'],170,['Manhattan'],3
36061017100,9135.0,4464.0,4671.0,0.1009,0.7501000000000001,0.0603,0.0,0.0408,0.08039999999999999,1017100.0,['2310 BROADWAY'],['LinkNYC - Citybridge'],171,['Manhattan'],9
36061017200,5655.0,3075.0,2580.0,0.6209,0.09050000000000001,0.2108,0.0,0.0405,0.2205,1017200.0,['1918 3 AVENUE'],['LinkNYC - Citybridge'],172,['Manhattan'],8
36061017300,8486.0,3754.0,4732.0,0.2002,0.6208,0.04,0.0,0.0906,0.030899999999999997,1017300.0,['101 WEST 86 STREET'],['LinkNYC - Citybridge'],173,['Manhattan'],5
36061017401,4127.0,1910.0,2217.0,0.4604,0.1208,0.34090000000000004,0.0,0.0509,0.36060000000000003,1017401.0,['1641 Madison Ave_NYCHA'],['Harlem'],17401,['Manhattan'],2
36061017500,10840.0,5209.0,5631.0,0.1402,0.7704000000000001,0.0308,0.0002,0.0209,0.0305,1017500.0,['2373 BROADWAY'],['LinkNYC - Citybridge'],175,['Manhattan'],9
36061017700,9522.0,3676.0,5846.0,0.30010000000000003,0.42090000000000005,0.1309,0.0,0.08039999999999999,0.1707,1017700.0,['638 COLUMBUS AVENUE'],['LinkNYC - Citybridge'],177,['Manhattan'],7
36061017800,3825.0,1664.0,2161.0,0.5207,0.20079999999999998,0.1605,0.0,0.0605,0.24059999999999998,1017800.0,['Entire Park'],['AT&T'],178,['Manhattan'],9
36061017900,9064.0,3946.0,5118.0,0.21,0.6609,0.0208,0.0,0.07,0.1008,1017900.0,['2482 BROADWAY'],['LinkNYC - Citybridge'],179,['Manhattan'],12
36061018000,8275.0,3722.0,4553.0,0.62,0.050199999999999995,0.2005,0.0,0.1001,0.2507,1018000.0,['1987 3 AVE'],['LinkNYC - Citybridge'],180,['Manhattan'],1
36061018100,9008.0,4127.0,4881.0,0.1405,0.5706,0.17010000000000003,0.0,0.0707,0.0704,1018100.0,['715 COLUMBUS AVENUE'],['LinkNYC - Citybridge'],181,['Manhattan'],7
36061018200,7206.0,3568.0,3638.0,0.6201,0.0706,0.2102,0.0,0.0605,0.43,1018200.0,['2120 3 AVENUE'],['LinkNYC - Citybridge'],182,['Manhattan'],8
36061018300,8232.0,3789.0,4443.0,0.1605,0.7001000000000001,0.03,0.0004,0.08070000000000001,0.0604,1018300.0,['230 WEST 95 STREET'],['LinkNYC - Citybridge'],183,['Manhattan'],12
36061018400,7796.0,3487.0,4309.0,0.5101,0.050300000000000004,0.3507,0.0,0.0602,0.33020000000000005,1018400.0,['pole 06: MavSEC119th'],['Harlem'],184,['Manhattan'],12
36061018500,5174.0,2199.0,2975.0,0.0708,0.5609000000000001,0.15039999999999998,0.0002,0.15,0.0702,1018500.0,['150 WEST 100 STREET'],['NYPL'],185,['Manhattan'],4
36061018600,7310.0,3011.0,4299.0,0.3807,0.0304,0.5101,0.0001,0.0406,0.4404,1018600.0,['50 Lenox Ave_NYCHA'],['Harlem'],186,['Manhattan'],6
36061018700,8310.0,4180.0,4130.0,0.1,0.7206999999999999,0.0508,0.0,0.09050000000000001,0.12,1018700.0,['2600 BROADWAY'],['LinkNYC - Citybridge'],187,['Manhattan'],18
36061018800,5452.0,2857.0,2595.0,0.5405,0.1702,0.22089999999999999,0.0,0.0401,0.2907,1018800.0,['2105 3 AVENUE'],['LinkNYC - Citybridge'],188,['Manhattan'],4
36061018900,12825.0,4805.0,8020.0,0.4509,0.2206,0.23010000000000003,0.0002,0.0406,0.36,1018900.0,['921 COLUMBUS AVENUE'],['LinkNYC - Citybridge'],189,['Manhattan'],1
36061019000,3194.0,1498.0,1696.0,0.12050000000000001,0.1509,0.5807,0.01,0.09029999999999999,0.1707,1019000.0,['pole 11: 116C5av'],['Harlem'],190,['Manhattan'],3
36061019100,9545.0,4107.0,5438.0,0.1201,0.6803,0.0707,0.0,0.0801,0.1002,1019100.0,['251 WEST 105 STREET'],['LinkNYC - Citybridge'],191,['Manhattan'],16
36061019300,9327.0,4466.0,4861.0,0.4407,0.3408,0.11019999999999999,0.0,0.0701,0.3201,1019300.0,['995 COLUMBUS AVE'],['LinkNYC - Citybridge'],193,['Manhattan'],8
36061019400,6861.0,3165.0,3696.0,0.5603,0.0409,0.3306,0.0,0.0204,0.5405,1019400.0,['2239 3 AVENUE'],['LinkNYC - Citybridge'],194,['Manhattan'],4
36061019500,7608.0,3374.0,4234.0,0.1802,0.6506000000000001,0.010700000000000001,0.0,0.12029999999999999,0.12029999999999999,1019500.0,['300 WEST 108 STREET'],['LinkNYC - Citybridge'],195,['Manhattan'],10
36061019600,4327.0,2108.0,2219.0,0.48090000000000005,0.0907,0.2902,0.0,0.0501,0.3703,1019600.0,['2246 3 AVENUE'],['LinkNYC - Citybridge'],196,['Manhattan'],8
36061019702,2127.0,1101.0,1026.0,0.2302,0.3208,0.34,0.0,0.08039999999999999,0.2507,1019702.0,['2079 FREDERICK DOUGLASS BOULEVARD'],['LinkNYC - Citybridge'],197,['Manhattan'],4
36061019800,2513.0,1211.0,1302.0,0.1407,0.1402,0.6406000000000001,0.0003,0.0602,0.16079999999999997,1019800.0,['35E125 unit 2'],['Harlem'],198,['Manhattan'],16
36061019900,9722.0,3974.0,5748.0,0.1008,0.6306,0.0602,0.0001,0.1508,0.1902,1019900.0,['601 WEST 111 STREET'],['LinkNYC - Citybridge'],199,['Manhattan'],11
36061020000,3176.0,1287.0,1889.0,0.17,0.23,0.5105,0.0,0.0305,0.1204,1020000.0,['42 West 120th Street_THAL (new)'],['Harlem'],200,['Manhattan'],7
36061020102,4290.0,1879.0,2411.0,0.22030000000000002,0.23010000000000003,0.4807,0.0,0.030299999999999997,0.1805,1020102.0,['2117 Frederick Douglas Blvd._TALH'],['Harlem'],20102,['Manhattan'],1
36061020300,3142.0,1442.0,1700.0,0.0904,0.5408,0.1202,0.0101,0.18,0.2606,1020300.0,['1238 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],203,['Manhattan'],2
36061020500,5069.0,1677.0,3392.0,0.0708,0.6801999999999999,0.0706,0.0,0.1406,0.030899999999999997,1020500.0,['116 St-Columbia University (1)'],['Transit Wireless'],205,['Manhattan'],4
36061020600,2949.0,1575.0,1374.0,0.19,0.1108,0.6209,0.0,0.030600000000000002,0.2501,1020600.0,['2102 Madison Ave'],['Harlem'],206,['Manhattan'],8
36061020701,3392.0,1464.0,1928.0,0.1503,0.5202,0.0404,0.0,0.2408,0.29059999999999997,1020701.0,['1221 AMSTERDAM AVE'],['LinkNYC - Citybridge'],207,['Manhattan'],2
36061020800,5320.0,2758.0,2562.0,0.1109,0.2108,0.5303,0.0,0.0702,0.2506,1020800.0,['Pole 67n - 131NS2ELe'],['Harlem'],208,['Manhattan'],5
36061020901,4064.0,1858.0,2206.0,0.41009999999999996,0.0305,0.5,0.0,0.0301,0.3504,1020901.0,"['125 St (A,B,C,D)']",['Transit Wireless'],20901,['Manhattan'],2
36061021000,7084.0,3056.0,4028.0,0.2705,0.0407,0.6304,0.0,0.0105,0.34049999999999997,1021000.0,['2201 5th Ave_NYCHA'],['Harlem'],210,['Manhattan'],2
36061021100,10211.0,5074.0,5137.0,0.1802,0.35009999999999997,0.1606,0.0,0.2605,0.2905,1021100.0,['1290 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],211,['Manhattan'],3
36061021200,4412.0,1945.0,2467.0,0.23079999999999998,0.0701,0.6302,0.0,0.0404,0.0902,1021200.0,['Harlem Hospital South'],['Harlem'],212,['Manhattan'],17
36061021303,6087.0,3233.0,2854.0,0.28,0.1007,0.5704,0.0,0.0204,0.3407,1021303.0,['1467 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],21303,['Manhattan'],6
36061021500,3756.0,1728.0,2028.0,0.2101,0.1402,0.6103999999999999,0.0,0.0202,0.2803,1021500.0,['2491 Frederick Douglas Blvd._HCZ'],['Harlem'],215,['Manhattan'],7
36061021600,8413.0,3969.0,4444.0,0.1405,0.2404,0.5501,0.0,0.030600000000000002,0.2306,1021600.0,['Pole 14 - 111 and St nick'],['Harlem'],216,['Manhattan'],8
36061021703,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1021703.0,"['135 St (A, B,C)']",['Transit Wireless'],21703,['Manhattan'],2
36061021800,7569.0,3777.0,3792.0,0.16079999999999997,0.19,0.5902000000000001,0.0,0.0301,0.39,1021800.0,['203 WEST 115 STREET'],['NYPL'],218,['Manhattan'],10
36061021900,6401.0,2665.0,3736.0,0.5606,0.030899999999999997,0.3601,0.0,0.010700000000000001,0.43,1021900.0,['1356 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],219,['Manhattan'],5
36061022000,5379.0,2697.0,2682.0,0.1607,0.1406,0.5908,0.0,0.050199999999999995,0.2205,1022000.0,['Pole 45 - 8avES1N121'],['Harlem'],220,['Manhattan'],13
36061022102,2351.0,1148.0,1203.0,0.050300000000000004,0.22010000000000002,0.5807,0.0,0.07,0.1405,1022102.0,['2527 FREDERICK DOUGLASS BLVD'],['LinkNYC - Citybridge'],221,['Manhattan'],1
36061022200,3089.0,1342.0,1747.0,0.1503,0.2705,0.53,0.0002,0.03,0.4208,1022200.0,['pole 41: 7avNWC124'],['Harlem'],222,['Manhattan'],12
36061022301,7967.0,3861.0,4106.0,0.7206999999999999,0.1207,0.0904,0.0,0.030600000000000002,0.24059999999999998,1022301.0,['601 WEST 135 STREET'],['LinkNYC - Citybridge'],223,['Manhattan'],5
36061022302,3432.0,1325.0,2107.0,0.5607,0.12050000000000001,0.24050000000000002,0.0,0.050199999999999995,0.3608,1022302.0,['Pier and South Seating Area'],['SPECTRUM'],22302,['Manhattan'],1
36061022400,7962.0,3671.0,4291.0,0.3107,0.0602,0.5904,0.0003,0.0102,0.45049999999999996,1022400.0,['245W129th'],['Harlem'],224,['Manhattan'],13
36061022500,10269.0,4852.0,5417.0,0.5805,0.1304,0.2109,0.0003,0.03,0.2702,1022500.0,['600 WEST 142 STREET'],['LinkNYC - Citybridge'],225,['Manhattan'],12
36061022600,4235.0,2031.0,2204.0,0.1704,0.1003,0.6804000000000001,0.0005,0.0204,0.3404,1022600.0,['2454 FREDERICK DOUGLASS BOULEVARD'],['LinkNYC - Citybridge'],226,['Manhattan'],11
36061022700,5319.0,2451.0,2868.0,0.3006,0.1804,0.4304,0.0,0.0403,0.2608,1022700.0,['1661 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],227,['Manhattan'],4
36061022800,5814.0,2650.0,3164.0,0.1209,0.12029999999999999,0.6307,0.0007000000000000001,0.0206,0.3005,1022800.0,['104 WEST 136 STREET'],['NYPL'],228,['Manhattan'],12
36061022900,8598.0,3775.0,4823.0,0.5204,0.1407,0.2702,0.0,0.0209,0.2808,1022900.0,['503 WEST 145 STREET'],['NYPL'],229,['Manhattan'],12
36061023000,9259.0,4572.0,4687.0,0.2708,0.0801,0.6,0.0,0.01,0.2707,1023000.0,['2660 8 AVENUE'],['LinkNYC - Citybridge'],230,['Manhattan'],10
36061023100,6890.0,2964.0,3926.0,0.4708,0.2101,0.2505,0.0,0.02,0.22010000000000002,1023100.0,['Park and stadium area'],['SPECTRUM'],231,['Manhattan'],10
36061023200,8370.0,3876.0,4494.0,0.33020000000000005,0.0302,0.5909,0.0006,0.020099999999999996,0.3002,1023200.0,['201 WEST 145 STREET'],['LinkNYC - Citybridge'],232,['Manhattan'],7
36061023300,6808.0,3763.0,3045.0,0.45020000000000004,0.1609,0.2907,0.0,0.030600000000000002,0.26,1023300.0,['1800 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],233,['Manhattan'],15
36061023400,5225.0,2654.0,2571.0,0.2702,0.0805,0.5907,0.01,0.0007000000000000001,0.3107,1023400.0,['2534 ADAM CLAYTON POWELL JR BOULEVARD'],['LinkNYC - Citybridge'],234,['Manhattan'],3
36061023501,6647.0,3695.0,2952.0,0.4302,0.1002,0.3703,0.0,0.0305,0.4103,1023501.0,['1865 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],235,['Manhattan'],4
36061023600,7004.0,2991.0,4013.0,0.1907,0.0009,0.7601,0.0003,0.0007000000000000001,0.1805,1023600.0,['2926 FREDERICK DOUGLASS BOULEVARD'],['LinkNYC - Citybridge'],236,['Manhattan'],3
36061023700,7450.0,4223.0,3227.0,0.5101,0.1109,0.3004,0.0003,0.0301,0.1702,1023700.0,['3642 BROADWAY'],['LinkNYC - Citybridge'],237,['Manhattan'],6
36061023801,9403.0,4417.0,4986.0,0.1404,0.4108,0.12050000000000001,0.0,0.2701,0.1002,1023801.0,['524 MAIN STREET'],['NYPL'],23801,['Manhattan'],2
36061023900,2810.0,1253.0,1557.0,0.4901,0.0707,0.38049999999999995,0.0,0.0103,0.2206,1023900.0,['1941 AMSTERDAM AVENUE'],['LinkNYC - Citybridge'],239,['Manhattan'],2
36061024100,7911.0,3891.0,4020.0,0.5608,0.1008,0.2807,0.0,0.0208,0.2507,1024100.0,['3779 BROADWAY'],['LinkNYC - Citybridge'],241,['Manhattan'],8
36061024200,3972.0,1875.0,2097.0,0.4104,0.0406,0.4807,0.0001,0.0404,0.4802,1024200.0,['224 EAST 125 STREET'],['NYPL'],242,['Manhattan'],1
36061024301,3926.0,2021.0,1905.0,0.4208,0.1309,0.38079999999999997,0.0,0.0301,0.32049999999999995,1024301.0,['1000 ST NICHOLAS AVENUE'],['NYPL'],24301,['Manhattan'],3
36061024302,7239.0,2779.0,4460.0,0.4303,0.0008,0.5402,0.0005,0.0,0.42060000000000003,1024302.0,['Entire Park'],['AT&T'],24302,['Manhattan'],2
36061024500,16231.0,8315.0,7916.0,0.8207,0.0504,0.0704,0.0,0.0105,0.30079999999999996,1024500.0,['600 WEST 162 STREET'],['LinkNYC - Citybridge'],245,['Manhattan'],12
36061025100,2629.0,1367.0,1262.0,0.7201000000000001,0.10060000000000001,0.14029999999999998,0.0,0.0207,0.3207,1025100.0,"['168 St-Washington Heights (A,C,1)']",['Transit Wireless'],251,['Manhattan'],2
36061025300,12189.0,6110.0,6079.0,0.7609,0.1501,0.0408,0.0,0.0301,0.2709,1025300.0,['1238 ST NICHOLAS AVENUE'],['LinkNYC - Citybridge'],253,['Manhattan'],2
36061025500,5420.0,2606.0,2814.0,0.46,0.29,0.0401,0.0007000000000000001,0.1709,0.2808,1025500.0,['NW Field by Rec Center'],['SPECTRUM'],255,['Manhattan'],6
36061025700,4446.0,2023.0,2423.0,0.1802,0.2601,0.44020000000000004,0.0,0.08070000000000001,0.1009,1025700.0,['pole 40: 8avNWC124'],['Harlem'],257,['Manhattan'],5
36061025900,4155.0,2257.0,1898.0,0.3102,0.1605,0.45039999999999997,0.0007000000000000001,0.0206,0.25,1025900.0,['2817 FREDERICK DOUGLASS BLVD'],['LinkNYC - Citybridge'],259,['Manhattan'],2
36061026100,13496.0,6519.0,6977.0,0.8902,0.0206,0.0506,0.0,0.0101,0.34020000000000006,1026100.0,['1380 ST. NICHOLAS AVENUE'],['LinkNYC - Citybridge'],261,['Manhattan'],6
36061026300,9715.0,4830.0,4885.0,0.8406999999999999,0.0703,0.05,0.0,0.01,0.2901,1026300.0,['BB Court and East Entrance'],['SPECTRUM'],263,['Manhattan'],7
36061026900,8651.0,4856.0,3795.0,0.8703,0.0608,0.030299999999999997,0.0,0.0105,0.22030000000000002,1026900.0,['1500 ST. NICHOLAS AVENUE'],['LinkNYC - Citybridge'],269,['Manhattan'],11
36061027100,9704.0,4949.0,4755.0,0.67,0.2609,0.0208,0.0,0.020099999999999996,0.2706,1027100.0,['1439 ST. NICHOLAS AVE'],['LinkNYC - Citybridge'],271,['Manhattan'],5
36061027300,6935.0,3131.0,3804.0,0.2705,0.5902000000000001,0.06,0.0,0.0404,0.17,1027300.0,['181 St (A)'],['Transit Wireless'],273,['Manhattan'],1
36061027700,7558.0,3148.0,4410.0,0.7802,0.1,0.1002,0.0002,0.0102,0.38060000000000005,1027700.0,['599 WEST 190 STREET'],['LinkNYC - Citybridge'],277,['Manhattan'],5
36061027900,11069.0,4924.0,6145.0,0.7705,0.15039999999999998,0.030699999999999998,0.0,0.0207,0.1409,1027900.0,['1617 ST. NICHOLAS AVE'],['LinkNYC - Citybridge'],279,['Manhattan'],1
36061028100,3190.0,1612.0,1578.0,0.1307,0.7401000000000001,0.05,0.0,0.030600000000000002,0.050199999999999995,1028100.0,['190 St (A)'],['Transit Wireless'],281,['Manhattan'],1
36061028700,4135.0,2084.0,2051.0,0.6202000000000001,0.3004,0.0206,0.0,0.020499999999999997,0.2607,1028700.0,['Dyckman St (1)'],['Transit Wireless'],287,['Manhattan'],1
36061029100,12337.0,5801.0,6536.0,0.92,0.0208,0.030299999999999997,0.0,0.0103,0.2809,1029100.0,['4790 BROADWAY'],['NYPL'],291,['Manhattan'],1
36061029300,9381.0,4310.0,5071.0,0.8602,0.06,0.0208,0.0,0.0204,0.3103,1029300.0,['Inwood-207 St (A)'],['Transit Wireless'],293,['Manhattan'],1
36061031703,8875.0,4467.0,4408.0,0.0705,0.6908,0.0104,0.0,0.1509,0.0403,1031703.0,['175 NORTH END AVENUE'],['NYPL'],31703,['Manhattan'],1
36081000100,6403.0,3322.0,3081.0,0.06,0.6104999999999999,0.050499999999999996,0.0,0.2101,0.1104,4000100.0,['Outdoor - Café and Pier'],['SPECTRUM'],1,['Queens'],3
36081000200,3364.0,1699.0,1665.0,0.5503,0.1705,0.01,0.0,0.23,0.1402,4000200.0,['76-23 JAMAICA AVENUE'],['LinkNYC - Citybridge'],2,['Queens'],2
36081000400,4559.0,2146.0,2413.0,0.5809000000000001,0.09029999999999999,0.0504,0.0104,0.2401,0.1303,4000400.0,['78-14 JAMAICA AVENUE'],['LinkNYC - Citybridge'],4,['Queens'],1
36081000700,5815.0,3134.0,2681.0,0.1604,0.5908,0.0009,0.0,0.1709,0.0601,4000700.0,['46-45 VERNON BOULEVARD'],['LinkNYC - Citybridge'],7,['Queens'],14
36081001000,3884.0,2071.0,1813.0,0.6002000000000001,0.1303,0.0601,0.0,0.16010000000000002,0.1204,4001000.0,['80-10 JAMAICA AVENUE'],['LinkNYC - Citybridge'],10,['Queens'],2
36081001200,4998.0,2555.0,2443.0,0.5807,0.1905,0.0203,0.0,0.17,0.1201,4001200.0,['85-41 FOREST PARKWAY'],['QPL'],12,['Queens'],3
36081001400,3781.0,1951.0,1830.0,0.7006999999999999,0.1507,0.0206,0.0,0.11,0.0703,4001400.0,['91-03 JAMAICA AVENUE'],['LinkNYC - Citybridge'],14,['Queens'],2
36081001600,3244.0,1501.0,1743.0,0.7006,0.0901,0.020499999999999997,0.0,0.1109,0.22010000000000002,4001600.0,['87-26 JAMAICA AVENUE'],['LinkNYC - Citybridge'],16,['Queens'],3
36081001900,1655.0,853.0,802.0,0.2,0.4506,0.0109,0.0,0.2905,0.0706,4001900.0,['25-01 JACKSON AVENUE'],['QPL'],19,['Queens'],9
36081002000,1950.0,890.0,1060.0,0.4803,0.1109,0.0308,0.0,0.3106,0.1306,4002000.0,['94-20 JAMAICA AVENUE'],['LinkNYC - Citybridge'],20,['Queens'],2
36081002200,2178.0,1069.0,1109.0,0.6,0.1709,0.0506,0.0,0.1402,0.1304,4002200.0,['96-01 JAMAICA AVENUE'],['LinkNYC - Citybridge'],22,['Queens'],1
36081002400,2278.0,1181.0,1097.0,0.5206000000000001,0.1105,0.08070000000000001,0.0,0.2305,0.1503,4002400.0,['98-31 JAMAICA AVENUE'],['LinkNYC - Citybridge'],24,['Queens'],2
36081002500,6392.0,2712.0,3680.0,0.4304,0.02,0.4407,0.0009,0.0703,0.4802,4002500.0,['10-25 41 AVENUE'],['Spot On Networks'],25,['Queens'],18
36081002600,2467.0,1237.0,1230.0,0.5802,0.14029999999999998,0.0702,0.0,0.1605,0.1107,4002600.0,['106-15 JAMAICA AVENUE'],['LinkNYC - Citybridge'],26,['Queens'],4
36081003000,1587.0,779.0,808.0,0.5507,0.15,0.11,0.0,0.1206,0.2109,4003000.0,['97-20 JAMAICA AVENUE'],['LinkNYC - Citybridge'],30,['Queens'],1
36081003100,1058.0,541.0,517.0,0.6201,0.24050000000000002,0.030600000000000002,0.0,0.0908,0.1805,4003100.0,['38-02 31 St'],['LinkNYC - Citybridge'],31,['Queens'],4
36081003300,2806.0,1504.0,1302.0,0.28,0.3,0.0204,0.0,0.36,0.22089999999999999,4003300.0,['IND-E-G-R-V-QUEENS PLZ'],['Transit Wireless'],33,['Queens'],1
